City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
520,Bima,ID,2022-04-10 13:46:20,-8.4667,118.7167,75.47,93,95,2.89,overcast clouds
521,Sept-Iles,CA,2022-04-10 13:46:02,50.2001,-66.3821,37.06,87,100,2.3,overcast clouds
522,Presidencia Roque Saenz Pena,AR,2022-04-10 13:46:21,-26.7852,-60.4388,77.41,82,60,9.13,broken clouds
523,The Valley,AI,2022-04-10 13:46:21,18.217,-63.0578,82.26,74,40,13.8,scattered clouds
524,Lompoc,US,2022-04-10 13:46:21,34.6391,-120.4579,55.78,94,0,1.01,mist
525,Luderitz,NA,2022-04-10 13:46:22,-26.6481,15.1594,77.68,47,0,15.86,clear sky
526,Dubno,UA,2022-04-10 13:46:22,50.4169,25.7343,48.88,46,100,11.3,overcast clouds
527,Weinan,CN,2022-04-10 13:46:22,34.5036,109.5089,73.11,32,0,6.15,clear sky
528,Gao,ML,2022-04-10 13:46:23,16.6362,1.637,106.5,5,3,6.22,clear sky
529,Meulaboh,ID,2022-04-10 13:46:23,4.1363,96.1285,79.38,84,97,2.01,heavy intensity rain
530,Dinar,TR,2022-04-10 13:46:23,38.065,30.1656,69.76,25,9,15.79,clear sky
531,Acarau,BR,2022-04-10 13:46:24,-2.8856,-40.12,80.6,80,98,8.75,overcast clouds
532,Angoche,MZ,2022-04-10 13:46:24,-16.2325,39.9086,81.12,79,35,10.27,light rain
533,Lac Du Bonnet,CA,2022-04-10 13:44:05,50.2536,-96.0612,36.28,85,93,3.6,overcast clouds
534,Sao Gabriel Da Cachoeira,BR,2022-04-10 13:46:24,-0.1303,-67.0892,83.86,68,100,2.35,overcast clouds
535,Pachino,IT,2022-04-10 13:46:25,36.7186,15.0907,62.83,53,0,22.86,clear sky
536,Imuris,MX,2022-04-10 13:46:25,30.7833,-110.8667,61.56,48,1,4.36,clear sky
537,Lakefield,US,2022-04-10 13:46:25,43.6775,-95.1717,42.85,64,0,16.11,clear sky
538,Bac Lieu,VN,2022-04-10 13:46:26,9.285,105.7244,80.64,78,35,7.07,scattered clouds
539,Puerto Vallarta,MX,2022-04-10 13:42:52,20.6204,-105.2307,71.91,92,1,1.07,clear sky
540,New Castle,US,2022-04-10 13:46:26,41.0037,-80.347,38.88,73,100,8.05,overcast clouds
541,Bismil,TR,2022-04-10 13:46:26,37.8486,40.6658,74.93,48,98,3.85,overcast clouds
542,Ystad,SE,2022-04-10 13:46:27,55.4297,13.8204,47.37,55,65,22.84,broken clouds
543,Ayan,RU,2022-04-10 13:46:27,56.45,138.1667,22.15,77,9,5.44,clear sky
544,Nishihara,JP,2022-04-10 13:46:27,26.1842,127.7558,73.06,94,75,12.66,broken clouds
545,Hay River,CA,2022-04-10 13:46:28,60.8156,-115.7999,17.58,79,75,14.97,light snow
546,Khartoum,SD,2022-04-10 13:46:28,15.5518,32.5324,111.02,8,5,6.13,clear sky
547,Soe,ID,2022-04-10 13:46:28,-9.8607,124.284,64.26,92,3,3.67,clear sky
548,Havelock,US,2022-04-10 13:46:29,34.8791,-76.9013,50.99,54,0,10.0,clear sky
549,Walvis Bay,NA,2022-04-10 13:46:29,-22.9575,14.5053,72.55,53,0,9.22,clear sky
550,Mae Ramat,TH,2022-04-10 13:46:29,16.984,98.5166,80.85,67,18,1.79,few clouds
551,Sioux Lookout,CA,2022-04-10 13:42:44,50.1001,-91.917,37.47,44,75,4.61,broken clouds
552,San Jeronimo,PE,2022-04-10 13:46:30,-11.9472,-75.2829,50.92,79,100,0.69,overcast clouds
553,Shetpe,KZ,2022-04-10 13:46:30,44.1667,52.1167,66.07,37,42,7.27,scattered clouds
554,Fasa,IR,2022-04-10 13:46:31,28.9383,53.6482,85.24,4,0,13.8,clear sky
555,Novoagansk,RU,2022-04-10 13:46:31,61.9449,76.6625,19.45,90,100,4.16,overcast clouds
556,Stromness,GB,2022-04-10 13:46:31,58.965,-3.296,40.96,82,93,5.01,overcast clouds
557,Aykhal,RU,2022-04-10 13:46:32,66.0,111.5,8.62,100,40,2.93,scattered clouds
558,Khandyga,RU,2022-04-10 13:46:32,62.6667,135.6,-0.49,98,37,2.1,scattered clouds
559,Aswan,EG,2022-04-10 13:46:32,24.0934,32.907,106.9,8,0,6.91,clear sky
560,Puerto Escondido,MX,2022-04-10 13:46:33,15.85,-97.0667,83.55,50,16,0.11,few clouds
561,Dwarka,IN,2022-04-10 13:46:33,22.2394,68.9678,82.35,73,1,10.89,clear sky
562,Samarai,PG,2022-04-10 13:46:33,-10.6167,150.6667,83.97,76,57,16.15,broken clouds
563,Springdale,US,2022-04-10 13:44:33,36.1867,-94.1288,65.57,50,0,24.16,clear sky
564,Gwalior,IN,2022-04-10 13:46:33,26.2236,78.1792,96.62,8,0,7.81,clear sky
565,Saint-Joseph,RE,2022-04-10 13:46:34,-21.3667,55.6167,79.18,81,35,15.32,light rain
566,Beringovskiy,RU,2022-04-10 13:46:34,63.05,179.3167,25.72,92,39,14.56,scattered clouds
567,Pasighat,IN,2022-04-10 13:46:35,28.0667,95.3333,73.04,83,100,3.56,overcast clouds
568,San Cristobal,VE,2022-04-10 13:45:02,7.7669,-72.225,68.18,42,100,6.87,overcast clouds
569,Mackay,AU,2022-04-10 13:46:35,-21.15,149.2,75.69,94,100,6.91,overcast clouds
570,Zambezi,ZM,2022-04-10 13:46:35,-13.5432,23.1047,65.07,95,100,3.91,light rain
571,Atherton,GB,2022-04-10 13:46:36,53.5237,-2.4935,56.05,41,100,4.0,overcast clouds
572,Matasari,RO,2022-04-10 13:46:36,44.85,23.0833,49.42,57,100,2.51,overcast clouds
573,Laguna,US,2022-04-10 13:46:36,38.421,-121.4238,55.53,29,0,16.11,clear sky
574,Murray Bridge,AU,2022-04-10 13:45:52,-35.1167,139.2667,62.13,85,100,12.19,overcast clouds
575,Sfantu Gheorghe,RO,2022-04-10 13:42:14,45.8667,25.7833,38.93,99,100,2.1,overcast clouds
576,Haapiti,PF,2022-04-10 13:45:57,-17.5667,-149.8667,78.53,76,16,14.56,light rain
577,College,US,2022-04-10 13:46:37,64.8569,-147.8028,12.79,61,75,4.61,broken clouds
578,Babushkin,RU,2022-04-10 13:46:37,51.7122,105.8647,27.72,87,83,8.68,broken clouds
579,Ponta Delgada,PT,2022-04-10 13:46:30,37.7333,-25.6667,56.12,71,40,24.16,scattered clouds
580,Westport,US,2022-04-10 13:41:48,41.1415,-73.3579,48.04,60,100,8.99,overcast clouds
581,Eureka,US,2022-04-10 13:45:59,40.8021,-124.1637,43.41,86,88,1.99,overcast clouds
582,Senno,RU,2022-04-10 13:46:38,59.5336,33.9167,45.27,80,49,9.84,scattered clouds
583,Kushiro,JP,2022-04-10 13:46:38,42.975,144.3747,37.74,86,75,5.84,light rain
584,Salalah,OM,2022-04-10 13:46:38,17.0151,54.0924,86.09,70,0,11.5,clear sky
585,Medea,DZ,2022-04-10 13:46:39,36.2642,2.7539,68.61,38,56,7.47,broken clouds
586,San Carlos De Bariloche,AR,2022-04-10 13:46:39,-41.1456,-71.3082,37.15,81,40,3.44,scattered clouds
587,Sakakah,SA,2022-04-10 13:46:39,29.9697,40.2064,92.77,9,100,10.71,overcast clouds
588,Itarema,BR,2022-04-10 13:46:40,-2.9248,-39.9167,81.57,78,95,8.68,light rain
589,Plettenberg Bay,ZA,2022-04-10 13:46:40,-34.0527,23.3716,72.32,67,75,20.38,broken clouds
590,Tanda,IN,2022-04-10 13:46:40,26.55,82.65,93.0,13,0,4.41,clear sky
591,Tecoanapa,MX,2022-04-10 13:46:41,16.5167,-98.75,80.87,59,17,2.8,few clouds
592,Veinticinco De Mayo,AR,2022-04-10 13:46:41,-35.4323,-60.1727,76.41,56,10,10.94,clear sky
593,Linhares,BR,2022-04-10 13:46:41,-19.3911,-40.0722,88.81,54,72,4.72,light rain
594,Florenville,BE,2022-04-10 13:46:42,49.6998,5.3074,51.53,50,93,3.89,overcast clouds
595,Tres Lagoas,BR,2022-04-10 13:46:42,-20.7511,-51.6783,88.07,50,4,5.5,clear sky
596,Powell River,CA,2022-04-10 13:46:42,49.8496,-124.5361,41.07,93,100,4.61,overcast clouds
597,Bourail,NC,2022-04-10 13:46:43,-21.5667,165.4833,74.07,91,99,3.02,overcast clouds
598,Estelle,US,2022-04-10 13:46:43,29.8458,-90.1067,69.8,68,0,6.91,clear sky
599,Ambilobe,MG,2022-04-10 13:46:43,-13.2,49.05,80.89,84,51,3.2,light rain
600,Atar,MR,2022-04-10 13:46:44,20.5169,-13.0499,99.21,3,0,8.08,clear sky
601,Tall Kayf,TR,2022-04-10 13:46:44,37.0833,41.0667,73.74,34,92,4.29,overcast clouds
602,Mzimba,MW,2022-04-10 13:46:44,-11.9,33.6,70.9,79,98,6.51,light rain
603,Morros,BR,2022-04-10 13:46:45,-9.4467,-46.3003,90.46,42,10,2.26,clear sky
604,Natal,BR,2022-04-10 13:43:35,-5.795,-35.2094,86.22,70,75,14.97,broken clouds
605,Lethem,GY,2022-04-10 13:46:45,3.3803,-59.7968,78.71,75,100,10.04,overcast clouds
606,Charyshskoye,RU,2022-04-10 13:46:45,51.3978,83.5598,34.77,85,85,3.94,overcast clouds
607,Nelson Bay,AU,2022-04-10 13:46:46,-32.7167,152.15,66.0,95,6,4.23,clear sky
608,Zaysan,KZ,2022-04-10 13:46:46,47.4667,84.8667,43.18,36,63,4.41,broken clouds
609,Sur,OM,2022-04-10 13:46:46,22.5667,59.5289,93.11,30,100,4.05,overcast clouds
610,Pangnirtung,CA,2022-04-10 13:46:47,66.1451,-65.7125,24.03,88,100,5.93,overcast clouds
611,Sorsk,RU,2022-04-10 13:46:47,54.0033,90.2467,28.69,73,100,9.6,overcast clouds
612,Olinda,BR,2022-04-10 13:46:47,-8.0089,-34.8553,82.13,83,75,9.22,broken clouds
613,Jumla,NP,2022-04-10 13:46:48,29.2747,82.1838,51.93,62,23,6.06,few clouds
614,Harper,LR,2022-04-10 13:46:48,4.375,-7.7169,85.28,67,90,7.63,overcast clouds
615,Port Hueneme,US,2022-04-10 13:46:48,34.1478,-119.1951,58.53,91,100,0.0,mist
616,Charlestown,AU,2022-04-10 13:46:49,-32.95,151.6667,65.73,94,1,1.99,clear sky
617,Clyde River,CA,2022-04-10 13:46:49,70.4692,-68.5914,-1.97,92,75,2.3,light snow
618,Tibacuy,CO,2022-04-10 13:46:49,4.3511,-72.4564,83.32,69,84,2.42,broken clouds
619,Inirida,CO,2022-04-10 13:46:50,3.8653,-67.9239,79.45,79,96,3.18,overcast clouds
620,Emerald,AU,2022-04-10 13:46:50,-23.5333,148.1667,75.34,78,0,6.91,clear sky
621,Vieux-Habitants,GP,2022-04-10 13:46:50,16.0589,-61.7659,81.97,71,87,12.64,overcast clouds
622,Mildura,AU,2022-04-10 13:46:51,-34.2,142.15,67.96,52,49,4.61,scattered clouds
623,Yendi,GH,2022-04-10 13:46:51,9.4427,-0.0099,101.7,25,100,5.37,overcast clouds
624,Ulladulla,AU,2022-04-10 13:46:51,-35.35,150.4667,63.5,85,6,4.65,clear sky
625,Kedougou,SN,2022-04-10 13:46:52,12.5579,-12.1743,109.26,8,33,4.14,scattered clouds
626,Teyateyaneng,LS,2022-04-10 13:46:52,-29.1472,27.7489,51.08,80,100,11.48,overcast clouds
627,Midland,US,2022-04-10 13:45:52,31.9974,-102.0779,67.91,42,0,12.66,clear sky
628,Diego De Almagro,CL,2022-04-10 13:46:52,-26.3667,-70.05,68.0,31,0,4.21,clear sky
629,Virginia Beach,US,2022-04-10 13:44:09,36.8529,-75.978,51.04,59,8,3.0,clear sky
630,Nkhata Bay,MW,2022-04-10 13:46:53,-11.6066,34.2907,78.04,73,45,8.14,scattered clouds
631,Neverkino,RU,2022-04-10 13:46:53,52.7854,46.7417,55.08,70,14,5.17,few clouds
632,Mega,ET,2022-04-10 13:46:54,4.05,38.3,70.43,56,98,14.32,overcast clouds
633,Dong Hoi,VN,2022-04-10 13:46:54,17.4833,106.6,71.76,93,5,7.14,clear sky
634,Tuensang,IN,2022-04-10 13:46:54,26.2833,94.8333,63.43,93,52,4.21,broken clouds
635,Bialystok,PL,2022-04-10 13:45:19,53.1333,23.15,46.96,48,80,13.47,broken clouds
636,Ahar,IR,2022-04-10 13:46:55,38.4774,47.0699,64.94,32,0,8.68,clear sky
637,Magnitka,RU,2022-04-10 13:46:55,55.3475,59.6961,43.52,89,98,8.97,overcast clouds
638,Vaitape,PF,2022-04-10 13:46:55,-16.5167,-151.75,82.04,73,25,15.66,scattered clouds
639,Mananara,MG,2022-04-10 13:46:56,-16.1667,49.7667,77.88,85,39,9.75,light rain
640,Mombasa,KE,2022-04-10 13:46:56,-4.0547,39.6636,86.5,60,25,12.84,scattered clouds
641,Clovis,US,2022-04-10 13:46:56,36.8252,-119.7029,57.67,44,40,4.61,scattered clouds
642,Elkridge,US,2022-04-10 13:46:24,39.2126,-76.7136,47.32,64,75,16.11,broken clouds
643,Mount Vernon,US,2022-04-10 13:46:57,40.9126,-73.8371,47.95,52,75,14.97,broken clouds
644,Vakhrushev,RU,2022-04-10 13:46:57,48.9833,142.9667,29.95,89,100,7.81,snow
645,Sipovo,BA,2022-04-10 13:46:57,44.2814,17.0839,41.63,89,100,12.37,overcast clouds
646,Kudahuvadhoo,MV,2022-04-10 13:42:49,2.6708,72.8944,84.92,66,11,11.05,few clouds
647,Toktogul,KG,2022-04-10 13:46:58,41.8708,72.9402,63.21,61,82,2.59,broken clouds
648,Manggar,ID,2022-04-10 13:46:58,-2.8833,108.2667,80.37,80,100,1.95,overcast clouds
649,Vao,NC,2022-04-10 13:46:58,-22.6667,167.4833,77.27,84,72,20.29,broken clouds
650,Phangnga,TH,2022-04-10 13:46:59,8.4509,98.5298,82.44,92,83,3.98,broken clouds
651,Cabaiguan,CU,2022-04-10 13:46:59,22.0789,-79.4992,75.22,51,37,13.91,scattered clouds
652,Trelew,AR,2022-04-10 13:47:00,-43.249,-65.3051,58.46,49,0,28.34,clear sky
653,Goure,NE,2022-04-10 13:47:00,13.9835,10.2704,105.03,6,97,2.21,overcast clouds
654,La Ronge,CA,2022-04-10 13:47:00,55.1001,-105.2842,23.25,74,75,9.22,broken clouds
655,Dalvik,IS,2022-04-10 13:47:01,65.9702,-18.5286,35.53,75,100,2.04,overcast clouds
656,Kem,RU,2022-04-10 13:47:01,64.9555,34.5793,35.58,87,98,10.16,overcast clouds
657,Kamarion,GR,2022-04-10 13:47:01,36.8,25.8167,64.74,76,2,24.99,clear sky
658,Coihaique,CL,2022-04-10 13:47:01,-45.5752,-72.0662,49.95,76,20,8.05,few clouds
659,Aguimes,ES,2022-04-10 13:47:02,27.9054,-15.4461,65.66,60,20,9.22,few clouds
660,Sao Sebastiao,BR,2022-04-10 13:47:02,-23.76,-45.4097,79.45,74,79,5.28,broken clouds
661,Newton,US,2022-04-10 13:44:35,42.337,-71.2092,49.89,67,0,14.97,clear sky
662,Gambela,ET,2022-04-10 13:47:02,8.25,34.5833,96.62,26,80,6.87,broken clouds
663,Marawi,PH,2022-04-10 13:47:03,7.9986,124.2928,68.79,94,100,4.68,overcast clouds
664,Buala,SB,2022-04-10 13:47:03,-8.145,159.5921,79.38,82,17,4.07,light rain
665,Santa Rosa,PH,2022-04-10 13:47:04,14.3122,121.1114,82.38,78,100,7.45,overcast clouds
666,Poninka,UA,2022-04-10 13:47:04,50.1849,27.5363,45.93,54,100,8.93,overcast clouds
667,Cockburn Town,TC,2022-04-10 13:47:04,21.4612,-71.1419,78.58,77,57,13.6,broken clouds
668,Erzin,TR,2022-04-10 13:47:04,36.9559,36.2,68.22,51,12,5.68,few clouds
669,Petatlan,MX,2022-04-10 13:47:05,17.5167,-101.2667,80.64,48,12,0.47,few clouds
670,Bend,US,2022-04-10 13:46:34,44.0582,-121.3153,34.27,80,0,11.5,clear sky
671,Isangel,VU,2022-04-10 13:47:05,-19.55,169.2667,80.06,82,21,8.75,few clouds
672,Sulangan,PH,2022-04-10 13:47:05,11.1373,123.7228,77.83,94,100,30.71,heavy intensity rain
673,Surenavan,AM,2022-04-10 13:47:06,39.75,44.8,68.67,26,80,5.21,broken clouds
